team,conf,barthag,adj_o,adj_d,wab,ov_cur_sos,year,season,final_four,elite_seed,made_tournament,seed_filled
Arizona,P10,0.907052,117.631,96.4915,4.7206649357495,0.6877,2011,2011,0,0,1,5.0
Kansas St.,B12,0.903976,111.382,91.6514,1.9715935311182,0.684,2011,2011,0,0,1,5.0
Clemson,ACC,0.900769,109.363,90.275,0.6529901265827,0.6714,2011,2011,0,0,1,12.0
Cincinnati,BE,0.899749,110.265,91.1095,3.3526424943277,0.633,2011,2011,0,0,1,6.0
Utah St.,WAC,0.89716,109.323,90.555,3.7343889794222,0.5189,2011,2011,0,0,1,12.0
Michigan,B10,0.89071,111.885,93.2271,1.8649819248314,0.742,2011,2011,0,0,1,8.0
St. John's,BE,0.881051,111.104,93.3487,3.235958996227,0.7392,2011,2011,0,0,1,6.0
UNLV,MWC,0.879774,108.904,91.5966,2.8115830873897,0.6419,2011,2011,0,0,1,8.0
Gonzaga,WCC,0.878621,110.476,93.0066,0.34680984050593,0.6031,2011,2011,0,0,1,11.0
Wichita St.,MVC,0.878017,112.543,94.7933,-0.90810655132025,0.5663,2011,2011,0,0,0,17.0
Marquette,BE,0.877217,114.142,96.2028,0.77156697729833,0.7038,2011,2011,0,0,1,11.0
Virginia Tech,ACC,0.876803,109.506,92.3257,0.9511233870245,0.6562,2011,2011,0,0,0,17.0
Florida St.,ACC,0.876184,102.553,86.5074,1.1868645823819,0.6577,2011,2011,0,0,1,10.0
Vanderbilt,SEC,0.874418,115.782,97.8033,1.8108788869117,0.6719,2011,2011,0,0,1,5.0
Villanova,BE,0.872171,113.749,96.2562,1.4904244600204,0.7048,2011,2011,0,0,1,9.0
Belmont,ASun,0.868548,110.236,93.5443,1.0275653152762,0.389,2011,2011,0,0,1,13.0
Georgetown,BE,0.864156,112.157,95.489,4.3567472111877,0.7601,2011,2011,0,0,1,6.0
Butler,Horz,0.863562,110.985,94.5327,-0.40325961733798,0.6393,2011,2011,1,0,1,8.0
Temple,A10,0.859166,108.982,93.1243,2.140001479949,0.6046,2011,2011,0,0,1,7.0
Penn St.,B10,0.852169,112.175,96.3258,1.7398356013516,0.7663,2011,2011,0,0,1,10.0
Maryland,ACC,0.851712,108.441,93.1488,-1.4956132824893,0.6347,2011,2011,0,0,0,17.0
George Mason,CAA,0.849436,111.246,95.7072,1.0553184653171,0.5489,2011,2011,0,0,1,8.0
Alabama,SEC,0.847599,104.053,89.6305,-1.23259234837,0.5999,2011,2011,0,0,0,17.0
UCLA,P10,0.846255,107.469,92.6558,1.4387575584925,0.6845,2011,2011,0,0,1,7.0
Michigan St.,B10,0.845402,107.808,93.001,2.2700623350211,0.7774,2011,2011,0,0,1,10.0
USC,P10,0.844243,106.756,92.1648,-1.6036940324641,0.6964,2011,2011,0,0,1,11.0
Missouri,B12,0.842799,112.13,96.896,1.3562823540705,0.6474,2011,2011,0,0,1,11.0
Saint Mary's,WCC,0.842726,116.465,100.647,0.45314337544655,0.5573,2011,2011,0,0,0,17.0
Northwestern,B10,0.841925,115.786,100.113,-0.044457495370757,0.6914,2011,2011,0,0,0,17.0
Xavier,A10,0.840219,110.773,95.8847,2.3616408941469,0.6273,2011,2011,0,0,1,6.0
Richmond,A10,0.838294,111.082,96.2715,1.7880480809923,0.5858,2011,2011,0,0,1,12.0
Tennessee,SEC,0.837156,108.103,93.7585,-1.0528048117865,0.7205,2011,2011,0,0,1,9.0
Washington St.,P10,0.831636,107.879,93.8893,-0.69937254567645,0.6884,2011,2011,0,0,0,17.0
Georgia,SEC,0.827071,108.507,94.7014,0.22477364933454,0.6453,2011,2011,0,0,1,10.0
Old Dominion,CAA,0.823706,108.587,94.9635,2.2650699025964,0.5632,2011,2011,0,0,1,9.0
Miami,ACC,0.822827,112.556,98.4864,-2.0835184227176,0.6633,2011,2011,0,0,0,17.0
Seton Hall,BE,0.821737,103.024,90.2048,-4.6215568240234,0.7332,2011,2011,0,0,0,17.0
Minnesota,B10,0.821524,109.418,95.8149,-0.65741687504398,0.7356,2011,2011,0,0,0,17.0
New Mexico,MWC,0.819708,110.383,96.7635,-1.9083566689026,0.6269,2011,2011,0,0,0,17.0
Texas A&M,B12,0.814679,107.621,94.6189,2.4016564685173,0.6308,2011,2011,0,0,1,7.0
Duquesne,A10,0.812984,106.82,94.0058,-4.7204768928485,0.5637,2011,2011,0,0,0,17.0
Colorado,B12,0.804035,116.267,102.835,-0.83543873396599,0.6355,2011,2011,0,0,0,17.0
VCU,CAA,0.800117,111.182,98.5495,-2.0244714043339,0.6138,2011,2011,1,0,1,11.0
Boston College,ACC,0.799607,115.817,102.686,-0.0001343277319383,0.6753,2011,2011,0,0,0,17.0
UAB,CUSA,0.796496,107.092,95.1095,-0.2189615743667,0.5789,2011,2011,0,0,1,12.0
UTEP,CUSA,0.792073,104.27,92.8216,-1.5563413868716,0.5579,2011,2011,0,0,0,17.0
Oakland,Sum,0.791753,116.517,103.742,0.31393398965598,0.5465,2011,2011,0,0,1,13.0
College of Charleston,SC,0.782827,113.015,101.091,-2.9455319538213,0.5019,2011,2011,0,0,0,17.0
California,P10,0.775118,109.631,98.4468,-1.5182861538995,0.7277,2011,2011,0,0,0,17.0
Cleveland St.,Horz,0.77243,107.542,96.7003,0.062021912330054,0.5748,2011,2011,0,0,0,17.0
Iona,MAAC,0.772136,112.28,100.975,-5.0921544643356,0.4677,2011,2011,0,0,0,17.0
Southern Miss,CUSA,0.770316,111.516,100.378,-2.6124402732508,0.5664,2011,2011,0,0,0,17.0
Mississippi,SEC,0.760185,111.521,100.876,-3.270121097005,0.612,2011,2011,0,0,0,17.0
Nebraska,B12,0.760123,103.037,93.2049,-2.1544185926779,0.6056,2011,2011,0,0,0,17.0
Oregon,P10,0.758372,106.398,96.3253,-5.5840120026038,0.6655,2011,2011,0,0,0,17.0
Missouri St.,MVC,0.756445,112.301,101.762,-0.1769767075042,0.5579,2011,2011,0,0,0,17.0
Oklahoma St.,B12,0.744855,104.56,95.2592,-1.34472212622,0.6647,2011,2011,0,0,0,17.0
Virginia,ACC,0.744695,103.892,94.6573,-3.5151414531838,0.6535,2011,2011,0,0,0,17.0
Iowa,B10,0.741055,104.11,95.0131,-6.6027128009051,0.7154,2011,2011,0,0,0,17.0
Colorado St.,MWC,0.738145,106.591,97.405,-1.9675521612045,0.6295,2011,2011,0,0,0,17.0
Baylor,B12,0.737253,106.006,96.9098,-3.4826695293665,0.5942,2011,2011,0,0,0,17.0
Indiana,B10,0.735341,108.624,99.3877,-6.1201103992039,0.6816,2011,2011,0,0,0,17.0
Rutgers,BE,0.734228,106.271,97.2837,-4.4144002934554,0.6757,2011,2011,0,0,0,17.0
Iowa St.,B12,0.732448,106.441,97.5159,-5.271006107117,0.6007,2011,2011,0,0,0,17.0
Creighton,MVC,0.724179,109.744,100.909,-6.118267052194,0.5463,2011,2011,0,0,0,17.0
Wofford,SC,0.724034,110.951,102.024,-4.551399636663,0.4924,2011,2011,0,0,1,14.0
Princeton,Ivy,0.724009,105.804,97.2931,-0.26826887813606,0.4777,2011,2011,0,0,1,13.0
Marshall,CUSA,0.715863,108.219,99.8637,-2.9226413973255,0.551,2011,2011,0,0,0,17.0
Harvard,Ivy,0.714872,110.123,101.664,0.18164270978102,0.4993,2011,2011,0,0,0,17.0
Memphis,CUSA,0.705934,103.461,95.8752,-0.013665482305282,0.5794,2011,2011,0,0,1,12.0
Arkansas,SEC,0.705041,106.388,98.6241,-4.1942433481276,0.5476,2011,2011,0,0,0,17.0
NC State,ACC,0.696119,108.41,100.871,-3.576542006148,0.6511,2011,2011,0,0,0,17.0
Portland,WCC,0.695847,109.915,102.283,-3.3964781232146,0.5515,2011,2011,0,0,0,17.0
Tulsa,CUSA,0.693886,105.847,98.5766,-5.0379964821135,0.5892,2011,2011,0,0,0,17.0
Boise St.,WAC,0.693413,106.035,98.7707,-4.933724072438,0.5179,2011,2011,0,0,0,17.0
Drexel,CAA,0.691874,97.719,91.0817,-2.7545825813737,0.5144,2011,2011,0,0,0,17.0
Georgia Tech,ACC,0.67967,99.9474,93.6187,-6.8997951177452,0.6383,2011,2011,0,0,0,17.0
Indiana St.,MVC,0.676891,102.247,95.8785,-4.1785915612568,0.5956,2011,2011,0,0,1,14.0
Northern Iowa,MVC,0.676208,107.451,100.786,-4.5983178333423,0.5782,2011,2011,0,0,0,17.0
Long Beach St.,BW,0.676012,104.988,98.4838,-2.9886594451698,0.5446,2011,2011,0,0,0,17.0
Bucknell,Pat,0.668094,102.856,96.7852,-2.2332478828542,0.4205,2011,2011,0,0,1,14.0
Dayton,A10,0.66697,102.81,96.785,-3.1829917173792,0.5997,2011,2011,0,0,0,17.0
Mississippi St.,SEC,0.665582,107.336,101.1,-4.8865245468533,0.586,2011,2011,0,0,0,17.0
South Dakota St.,Sum,0.662018,114.25,107.762,-6.7876291653516,0.4351,2011,2011,0,0,0,17.0
Stanford,P10,0.659222,103.228,97.4722,-5.6465247267669,0.6345,2011,2011,0,0,0,17.0
East Tennessee St.,ASun,0.657671,102.952,97.2693,-4.3488987969051,0.4594,2011,2011,0,0,0,17.0
Fairfield,MAAC,0.654534,96.9194,91.6807,-2.2306772026988,0.4166,2011,2011,0,0,0,17.0
Valparaiso,Horz,0.654192,104.401,98.7707,-2.8239596281253,0.5618,2011,2011,0,0,0,17.0
South Florida,BE,0.652408,103.133,97.6379,-9.217470311027,0.7127,2011,2011,0,0,0,17.0
Kent St.,MAC,0.650924,104.857,99.327,-4.0824243821648,0.5223,2011,2011,0,0,0,17.0
Providence,BE,0.645782,107.43,101.964,-5.1198367910894,0.6496,2011,2011,0,0,0,17.0
UCF,CUSA,0.645491,103.681,98.4168,-4.1132230146603,0.5576,2011,2011,0,0,0,17.0
Wright St.,Horz,0.642309,103.936,98.778,-6.2900583431979,0.5633,2011,2011,0,0,0,17.0
Morehead St.,OVC,0.640539,103.622,98.5447,-3.5607772095662,0.44,2011,2011,0,0,1,13.0
Arizona St.,P10,0.636756,103.857,98.9094,-7.4760131014624,0.6956,2011,2011,0,0,0,17.0
Texas Tech,B12,0.622979,106.328,101.785,-7.999584626938,0.6287,2011,2011,0,0,0,17.0
Rhode Island,A10,0.621951,101.78,97.468,-4.5163295652821,0.556,2011,2011,0,0,0,17.0
Santa Clara,WCC,0.621853,106.431,101.926,-6.5838727361183,0.538,2011,2011,0,0,0,17.0
Montana,BSky,0.620827,99.9166,95.7232,-4.8898708841898,0.4561,2011,2011,0,0,0,17.0
Saint Louis,A10,0.614402,98.0375,94.1454,-10.199353471794,0.5982,2011,2011,0,0,0,17.0
Buffalo,MAC,0.613373,102.187,98.1672,-7.8272487423666,0.467,2011,2011,0,0,0,17.0
Detroit,Horz,0.606985,106.085,102.151,-8.0496058929366,0.5502,2011,2011,0,0,0,17.0
Akron,MAC,0.606451,101.536,97.7887,-5.5692329649353,0.4848,2011,2011,0,0,1,15.0
Oral Roberts,Sum,0.603898,108.768,104.852,-7.2776915112094,0.5194,2011,2011,0,0,0,17.0
James Madison,CAA,0.598833,105.577,101.963,-3.2989034086802,0.5322,2011,2011,0,0,0,17.0
South Carolina,SEC,0.596528,99.6949,96.3621,-4.9259745152546,0.6417,2011,2011,0,0,0,17.0
LIU Brooklyn,NEC,0.590559,106.441,103.104,-1.2495973966032,0.3639,2011,2011,0,0,1,15.0
St. Bonaventure,A10,0.590439,105.962,102.644,-6.4106344063082,0.5543,2011,2011,0,0,0,17.0
Austin Peay,OVC,0.589666,102.004,98.8379,-6.8035719817383,0.4233,2011,2011,0,0,0,17.0
Northern Colorado,BSky,0.588319,104.507,101.312,-4.5594972501065,0.4481,2011,2011,0,0,1,15.0
Rider,MAAC,0.587864,105.289,102.087,-3.6577211903603,0.455,2011,2011,0,0,0,17.0
Saint Peter's,MAAC,0.583097,93.5699,90.8795,-5.9057133579287,0.5068,2011,2011,0,0,1,14.0
Air Force,MWC,0.580051,105.2,102.287,-4.6378442750072,0.5967,2011,2011,0,0,0,17.0
Ohio,MAC,0.578234,106.141,103.268,-9.1000811173979,0.4781,2011,2011,0,0,0,17.0
Vermont,AE,0.577554,100.585,97.8861,-2.8724427763593,0.3873,2011,2011,0,0,0,17.0
IUPUI,Sum,0.574814,110.009,107.162,-5.6929178759062,0.5242,2011,2011,0,0,0,17.0
Murray St.,OVC,0.571215,102.717,100.187,-3.7750079973953,0.4017,2011,2011,0,0,0,17.0
Loyola Chicago,Horz,0.57102,104.649,102.079,-8.3595091334052,0.5048,2011,2011,0,0,0,17.0
SMU,CUSA,0.570839,102.683,100.167,-8.6684834367404,0.482,2011,2011,0,0,0,17.0
Utah,MWC,0.564925,101.349,99.0736,-6.3206289403934,0.6692,2011,2011,0,0,0,17.0
Milwaukee,Horz,0.563964,103.289,101.004,-4.4510411679682,0.5932,2011,2011,0,0,0,17.0
UC Santa Barbara,BW,0.557904,101.399,99.3678,-6.7514949371381,0.5128,2011,2011,0,0,1,15.0
Idaho,WAC,0.556853,104.032,101.986,-6.5876784654986,0.504,2011,2011,0,0,0,17.0
Oklahoma,B12,0.556621,103.677,101.647,-5.1279225010451,0.6445,2011,2011,0,0,0,17.0
San Francisco,WCC,0.556321,100.751,98.7883,-5.6771367365754,0.5754,2011,2011,0,0,0,17.0
Pacific,BW,0.544788,103.305,101.704,-8.8859120108268,0.488,2011,2011,0,0,0,17.0
Hawaii,WAC,0.542676,100.034,98.5564,-6.2118491500138,0.487,2011,2011,0,0,0,17.0
Robert Morris,NEC,0.542088,101.487,100.009,-7.1103269942934,0.4555,2011,2011,0,0,0,17.0
Northern Arizona,BSky,0.540348,102.25,100.822,-6.6670646901311,0.4231,2011,2011,0,0,0,17.0
George Washington,A10,0.539761,100.975,99.5849,-7.0925762480158,0.5099,2011,2011,0,0,0,17.0
Coastal Carolina,BSth,0.539487,102.111,100.716,-1.8048657033642,0.3362,2011,2011,0,0,0,17.0
Nevada,WAC,0.538416,102.87,101.502,-11.52498095621,0.5555,2011,2011,0,0,0,17.0
Hofstra,CAA,0.538161,107.452,106.033,-3.6605372745036,0.527,2011,2011,0,0,0,17.0
Rice,CUSA,0.53794,103.677,102.316,-10.203644911227,0.5721,2011,2011,0,0,0,17.0
Davidson,SC,0.537499,103.188,101.848,-7.7343905654278,0.4684,2011,2011,0,0,0,17.0
New Mexico St.,WAC,0.534788,102.417,101.184,-8.689463032859,0.586,2011,2011,0,0,0,17.0
San Jose St.,WAC,0.531368,104.951,103.81,-8.490189881951,0.515,2011,2011,0,0,0,17.0
East Carolina,CUSA,0.529661,103.339,102.277,-6.9231763217949,0.5874,2011,2011,0,0,0,17.0
Oregon St.,P10,0.527496,101.909,100.938,-9.5231716386338,0.6283,2011,2011,0,0,0,17.0
Western Michigan,MAC,0.52666,103.086,102.133,-6.7217662341547,0.4261,2011,2011,0,0,0,17.0
North Dakota St.,Sum,0.525601,103.498,102.58,-9.7540715483851,0.4579,2011,2011,0,0,0,17.0
Central Connecticut,NEC,0.519587,99.6891,99.0119,-7.7359619769336,0.3591,2011,2011,0,0,0,17.0
Quinnipiac,NEC,0.517632,102.308,101.682,-6.030045471125,0.3345,2011,2011,0,0,0,17.0
Sam Houston St.,Slnd,0.515396,102.352,101.805,-8.5361490133109,0.4091,2011,2011,0,0,0,17.0
Green Bay,Horz,0.515041,102.854,102.318,-9.038577513988,0.5918,2011,2011,0,0,0,17.0
TCU,MWC,0.510687,101.176,100.8,-11.737366354278,0.6045,2011,2011,0,0,0,17.0
Western Carolina,SC,0.505479,98.1346,97.9477,-8.4379055546246,0.4458,2011,2011,0,0,0,17.0
Furman,SC,0.504678,102.913,102.745,-4.5045296638383,0.4469,2011,2011,0,0,0,17.0
Jacksonville,ASun,0.500081,97.0047,97.002,-5.8056537965058,0.4166,2011,2011,0,0,0,17.0
La Salle,A10,0.498861,105.35,105.392,-9.9573422724975,0.5502,2011,2011,0,0,0,17.0
Cal Poly,BW,0.488835,96.4677,96.8431,-8.6389841810581,0.441,2011,2011,0,0,0,17.0
UNC Asheville,BSth,0.486315,98.3945,98.8641,-8.1123059004556,0.388,2011,2011,0,0,1,16.0
Evansville,MVC,0.481075,100.167,100.829,-7.0746820398324,0.5826,2011,2011,0,0,0,17.0
Weber St.,BSky,0.47882,102.044,102.799,-7.2393350231491,0.4777,2011,2011,0,0,0,17.0
Ball St.,MAC,0.473312,101.927,102.879,-6.7997603113626,0.4263,2011,2011,0,0,0,17.0
American,Pat,0.472092,102.345,103.345,-3.5784014452569,0.3798,2011,2011,0,0,0,17.0
IPFW,Sum,0.469414,103.497,104.605,-5.8687832576342,0.4291,2011,2011,0,0,0,17.0
Massachusetts,A10,0.468957,96.6122,97.6624,-8.733844944742,0.5549,2011,2011,0,0,0,17.0
Boston University,AE,0.466685,101.607,102.793,-7.5836391150031,0.4118,2011,2011,0,0,1,16.0
Drake,MVC,0.462647,100.551,101.868,-10.501972726658,0.5489,2011,2011,0,0,0,17.0
Bradley,MVC,0.462118,100.371,101.704,-12.09499221874,0.5557,2011,2011,0,0,0,17.0
Northeastern,CAA,0.459997,107.501,109.011,-12.280307489991,0.5587,2011,2011,0,0,0,17.0
Miami OH,MAC,0.459495,104.125,105.605,-6.9677524337385,0.5736,2011,2011,0,0,0,17.0
North Texas,SB,0.452785,106.548,108.317,-7.1462228339185,0.3505,2011,2011,0,0,0,17.0
Lipscomb,ASun,0.450883,103.637,105.429,-6.759890396311,0.4568,2011,2011,0,0,0,17.0
Fresno St.,WAC,0.447253,100.062,101.922,-10.107851038137,0.5236,2011,2011,0,0,0,17.0
Southern Illinois,MVC,0.446285,96.8192,98.6523,-10.925513919471,0.5553,2011,2011,0,0,0,17.0
Penn,Ivy,0.444479,101.063,103.041,-8.5916777865288,0.4876,2011,2011,0,0,0,17.0
Florida Atlantic,SB,0.441764,101.531,103.618,-4.9011878562136,0.439,2011,2011,0,0,0,17.0
LSU,SEC,0.441356,95.5544,97.5327,-11.880377242664,0.5633,2011,2011,0,0,0,17.0
Canisius,MAAC,0.435402,101.461,103.779,-9.9777090044808,0.426,2011,2011,0,0,0,17.0
Stephen F. Austin,Slnd,0.427645,95.7667,98.225,-7.6856229822178,0.3362,2011,2011,0,0,0,17.0
Saint Joseph's,A10,0.420734,104.431,107.375,-12.179551612326,0.6208,2011,2011,0,0,0,17.0
Delaware,CAA,0.42033,99.0683,101.876,-9.5020581200929,0.5401,2011,2011,0,0,0,17.0
Loyola Marymount,WCC,0.417781,100.495,103.437,-14.097827722673,0.522,2011,2011,0,0,0,17.0
UTSA,Slnd,0.417214,101.432,104.423,-9.2202517186312,0.3823,2011,2011,0,0,1,16.0
Yale,Ivy,0.416292,97.837,100.755,-7.4631324706973,0.466,2011,2011,0,0,0,17.0
Cornell,Ivy,0.414033,103.516,106.69,-11.945274005074,0.4991,2011,2011,0,0,0,17.0
Columbia,Ivy,0.411883,99.9192,103.062,-8.314610665739,0.4238,2011,2011,0,0,0,17.0
Loyola MD,MAAC,0.411392,101.309,104.514,-9.4302949677801,0.44,2011,2011,0,0,0,17.0
Middle Tennessee,SB,0.40997,95.5933,98.6682,-11.530297740684,0.3803,2011,2011,0,0,0,17.0
William & Mary,CAA,0.409764,102.453,105.757,-13.734777498656,0.5256,2011,2011,0,0,0,17.0
McNeese St.,Slnd,0.408508,103.899,107.297,-6.4133470270964,0.3947,2011,2011,0,0,0,17.0
Tulane,CUSA,0.407925,100.417,103.724,-10.606952132018,0.5143,2011,2011,0,0,0,17.0
Lehigh,Pat,0.407907,100.712,104.029,-10.072198684836,0.3882,2011,2011,0,0,0,17.0
Denver,SB,0.406384,97.976,101.258,-12.149708818091,0.417,2011,2011,0,0,0,17.0
DePaul,BE,0.406342,102.135,105.558,-11.76829154824,0.6837,2011,2011,0,0,0,17.0
Mercer,ASun,0.405979,99.626,102.978,-11.42758856674,0.4575,2011,2011,0,0,0,17.0
Wyoming,MWC,0.393426,97.7826,101.534,-12.375541403919,0.5878,2011,2011,0,0,0,17.0
Siena,MAAC,0.391232,98.2156,102.065,-11.821712846143,0.4857,2011,2011,0,0,0,17.0
Appalachian St.,SC,0.39048,103.327,107.407,-8.9395747050116,0.4649,2011,2011,0,0,0,17.0
Maine,AE,0.389381,103.661,107.797,-10.263151099982,0.3723,2011,2011,0,0,0,17.0
Charlotte,A10,0.388927,99.4684,103.454,-11.965514654054,0.5668,2011,2011,0,0,0,17.0
Illinois St.,MVC,0.386406,96.4239,100.38,-12.547073462192,0.5002,2011,2011,0,0,0,17.0
Houston,CUSA,0.386012,101.082,105.245,-11.931649067968,0.5329,2011,2011,0,0,0,17.0
St. Francis NY,NEC,0.381203,96.6105,100.767,-10.555545686008,0.3802,2011,2011,0,0,0,17.0
Western Kentucky,SB,0.376223,99.4605,103.931,-10.781325960982,0.4142,2011,2011,0,0,0,17.0
Stony Brook,AE,0.373902,92.854,97.1111,-12.422875248571,0.3597,2011,2011,0,0,0,17.0
UC Irvine,BW,0.370928,101.026,105.775,-13.191285426296,0.4432,2011,2011,0,0,0,17.0
UNC Wilmington,CAA,0.368465,100.1,104.901,-10.951416233971,0.4843,2011,2011,0,0,0,17.0
Tennessee Tech,OVC,0.364471,98.6645,103.552,-7.6593008170211,0.3872,2011,2011,0,0,0,17.0
Arkansas St.,SB,0.362533,98.168,103.106,-9.7581106857533,0.4148,2011,2011,0,0,0,17.0
Georgia St.,CAA,0.361558,93.5169,98.2569,-12.780998220505,0.4684,2011,2011,0,0,0,17.0
Arkansas Little Rock,SB,0.358786,99.4369,104.586,-11.102256219996,0.423,2011,2011,0,0,1,16.0
Youngstown St.,Horz,0.358707,100.124,105.312,-14.062867895857,0.5553,2011,2011,0,0,0,17.0
Brown,Ivy,0.357093,102.242,107.606,-12.547148947008,0.4313,2011,2011,0,0,0,17.0
Elon,SC,0.355945,103.649,109.134,-11.884853104827,0.4302,2011,2011,0,0,0,17.0
Louisiana Lafayette,SB,0.354681,97.586,102.799,-10.190506504493,0.3953,2011,2011,0,0,0,17.0
Tennessee St.,OVC,0.35311,100.214,105.631,-11.358059077698,0.4138,2011,2011,0,0,0,17.0
Lafayette,Pat,0.352577,100.394,105.842,-13.262273308531,0.4328,2011,2011,0,0,0,17.0
Cal St. Northridge,BW,0.352172,98.4432,103.801,-12.122294488469,0.4769,2011,2011,0,0,0,17.0
North Florida,ASun,0.348674,98.0047,103.477,-9.227727400774,0.5159,2011,2011,0,0,0,17.0
Auburn,SEC,0.348012,95.3373,100.686,-11.671255129466,0.5638,2011,2011,0,0,0,17.0
Albany,AE,0.343554,100.438,106.255,-11.726455813996,0.3716,2011,2011,0,0,0,17.0
Hampton,MEAC,0.34195,92.6943,98.1238,-5.5557585567393,0.2754,2011,2011,0,0,1,16.0
VMI,BSth,0.337518,107.572,114.069,-9.0733489560322,0.3455,2011,2011,0,0,0,17.0
Pepperdine,WCC,0.334628,102.227,108.523,-12.661925584289,0.5496,2011,2011,0,0,0,17.0
Eastern Kentucky,OVC,0.321459,101.31,108.11,-11.499598700367,0.3764,2011,2011,0,0,0,17.0
Nicholls St.,Slnd,0.319442,95.8269,102.341,-9.7649594532748,0.411,2011,2011,0,0,0,17.0
Lamar,Slnd,0.316897,99.0601,105.902,-13.315524167733,0.3631,2011,2011,0,0,0,17.0
Holy Cross,Pat,0.314454,99.5368,106.516,-16.404257925967,0.421,2011,2011,0,0,0,17.0
Bowling Green,MAC,0.313774,96.2845,103.064,-12.910337815629,0.4611,2011,2011,0,0,0,17.0
Wake Forest,ACC,0.31323,98.9155,105.904,-12.882356066408,0.6318,2011,2011,0,0,0,17.0
Wagner,NEC,0.308488,97.8203,104.933,-11.488048413405,0.4467,2011,2011,0,0,0,17.0
Southern Utah,Sum,0.307932,99.5687,106.833,-12.580083752291,0.4558,2011,2011,0,0,0,17.0
UC Davis,BW,0.301445,101.373,109.059,-14.750657366853,0.4706,2011,2011,0,0,0,17.0
Morgan St.,MEAC,0.300029,93.0525,100.166,-9.8902068330854,0.3016,2011,2011,0,0,0,17.0
Utah Valley,GWC,0.299794,98.5438,106.088,-8.2693826792807,0.2661,2011,2011,0,0,0,17.0
Illinois Chicago,Horz,0.298885,95.2222,102.55,-15.636010085212,0.5797,2011,2011,0,0,0,17.0
Winthrop,BSth,0.297543,93.8701,101.151,-12.386965262914,0.3983,2011,2011,0,0,0,17.0
Charleston Southern,BSth,0.296227,99.7187,107.512,-11.564426413354,0.3856,2011,2011,0,0,0,17.0
Texas St.,Slnd,0.291174,98.524,106.449,-11.185573284134,0.3598,2011,2011,0,0,0,17.0
Seattle,ind,0.291013,92.6344,100.092,-14.582311282808,0.4406,2011,2011,0,0,0,17.0
Eastern Washington,BSky,0.287631,98.3503,106.42,-14.374412725097,0.4566,2011,2011,0,0,0,17.0
Cal St. Fullerton,BW,0.284799,103.383,112.001,-14.694384813578,0.4327,2011,2011,0,0,0,17.0
Campbell,ASun,0.282949,96.257,104.364,-14.082899615219,0.4047,2011,2011,0,0,0,17.0
Southeastern Louisiana,Slnd,0.281402,98.1988,106.54,-9.3043486998261,0.3879,2011,2011,0,0,0,17.0
Louisiana Tech,WAC,0.279333,92.2879,100.216,-13.376531237478,0.49,2011,2011,0,0,0,17.0
Liberty,BSth,0.278895,95.6162,103.85,-8.7447854279211,0.3681,2011,2011,0,0,0,17.0
UT Arlington,Slnd,0.276908,95.3207,103.618,-11.894600780378,0.3868,2011,2011,0,0,0,17.0
Northwestern St.,Slnd,0.272587,100.289,109.224,-9.0209022083378,0.3536,2011,2011,0,0,0,17.0
UMKC,Sum,0.269542,100.574,109.682,-7.9468295424584,0.4302,2011,2011,0,0,0,17.0
Montana St.,BSky,0.263223,97.9104,107.078,-13.013800821071,0.4387,2011,2011,0,0,0,17.0
Towson,CAA,0.261622,105.386,115.336,-19.607579294624,0.5167,2011,2011,0,0,0,17.0
Mount St. Mary's,NEC,0.253601,93.1275,102.293,-14.394328678372,0.4421,2011,2011,0,0,0,17.0
Troy,SB,0.246057,95.4836,105.249,-15.543602778516,0.4602,2011,2011,0,0,0,17.0
Chattanooga,SC,0.244597,96.1737,106.082,-10.048017984271,0.4615,2011,2011,0,0,0,17.0
Central Michigan,MAC,0.244522,90.7778,100.134,-15.692861111175,0.4457,2011,2011,0,0,0,17.0
Portland St.,BSky,0.244123,102.184,112.737,-11.976813310726,0.3922,2011,2011,0,0,0,17.0
UNC Greensboro,SC,0.24266,99.0139,109.315,-16.401831790522,0.5123,2011,2011,0,0,0,17.0
Hartford,AE,0.240834,92.2654,101.952,-15.058857643533,0.3885,2011,2011,0,0,0,17.0
FIU,SB,0.239476,100.083,110.662,-14.947788365798,0.3817,2011,2011,0,0,0,17.0
Sacred Heart,NEC,0.238096,96.7689,107.068,-14.275438291431,0.3652,2011,2011,0,0,0,17.0
Army,Pat,0.237677,97.8672,108.305,-15.045041179329,0.377,2011,2011,0,0,0,17.0
Navy,Pat,0.235638,91.1204,100.938,-15.608421438595,0.3838,2011,2011,0,0,0,17.0
San Diego,WCC,0.233115,92.3865,102.466,-16.193735915591,0.5815,2011,2011,0,0,0,17.0
Presbyterian,BSth,0.2308,98.4865,109.355,-12.003421462959,0.4245,2011,2011,0,0,0,17.0
Florida Gulf Coast,ASun,0.228479,93.1588,103.557,-14.257355340045,0.4245,2011,2011,0,0,0,17.0
Eastern Michigan,MAC,0.224794,89.1773,99.3127,-17.304352215841,0.4293,2011,2011,0,0,0,17.0
The Citadel,SC,0.220988,98.887,110.337,-15.526612148769,0.4641,2011,2011,0,0,0,17.0
Bethune Cookman,MEAC,0.220564,99.0795,110.575,-8.2635373337282,0.3181,2011,2011,0,0,0,17.0
UC Riverside,BW,0.218391,95.8045,107.038,-13.149382200716,0.4822,2011,2011,0,0,0,17.0
